7.349540293216705322e-02,-2.738489955663681030e-02,-7.840260118246078491e-02,1.629000008106231689e-01,-7.076280191540718079e-03,7.349540293216705322e-02,-2.738489955663681030e-02,-7.840260118246078491e-02,1.629000008106231689e-01,-7.076280191540718079e-03,-1.923869922757148743e-02,-3.009999915957450867e-02,-8.013150095939636230e-02,8.049999922513961792e-02,1.304450035095214844e-01,1.500000000000000000e+00,0.000000000000000000e+00
7.646220177412033081e-02,-2.370410040020942688e-02,-6.744249910116195679e-02,1.661919951438903809e-01,7.503670174628496170e-03,7.646220177412033081e-02,-2.370410040020942688e-02,-6.744249910116195679e-02,1.661919951438903809e-01,7.503670174628496170e-03,-1.302849967032670975e-02,-4.120000079274177551e-02,-8.182240277528762817e-02,7.519999891519546509e-02,1.777520030736923218e-01,1.500000000000000000e+00,1.000000000000000000e+01
7.084990292787551880e-02,-2.135270088911056519e-02,-6.254330277442932129e-02,1.625889986753463745e-01,1.862099952995777130e-02,7.084990292787551880e-02,-2.135270088911056519e-02,-6.254330277442932129e-02,1.625889986753463745e-01,1.862099952995777130e-02,-8.436050266027450562e-03,-5.730000138282775879e-02,-8.598359674215316772e-02,6.979999691247940063e-02,1.998839974403381348e-01,1.500000000000000000e+00,2.000000000000000000e+01
5.822160094976425171e-02,-2.055029943585395813e-02,-6.636559963226318359e-02,1.513549983501434326e-01,2.799269929528236389e-02,5.822160094976425171e-02,-2.055029943585395813e-02,-6.636559963226318359e-02,1.513549983501434326e-01,2.799269929528236389e-02,-5.307530052959918976e-03,-7.590000331401824951e-02,-9.133409708738327026e-02,6.660000234842300415e-02,1.872169971466064453e-01,1.500000000000000000e+00,3.000000000000000000e+01
4.056639969348907471e-02,-2.181980013847351074e-02,-7.820919901132583618e-02,1.354199945926666260e-01,3.649840131402015686e-02,4.056639969348907471e-02,-2.181980013847351074e-02,-7.820919901132583618e-02,1.354199945926666260e-01,3.649840131402015686e-02,-3.057159949094057083e-03,-9.549999982118606567e-02,-9.703219681978225708e-02,6.689999997615814209e-02,1.417170017957687378e-01,1.500000000000000000e+00,4.000000000000000000e+01
2.021569944918155670e-02,-2.535570040345191956e-02,-9.403680264949798584e-02,1.185320019721984863e-01,4.360989853739738464e-02,2.021569944918155670e-02,-2.535570040345191956e-02,-9.403680264949798584e-02,1.185320019721984863e-01,4.360989853739738464e-02,-6.251920131035149097e-04,-1.140000000596046448e-01,-1.015880033373832703e-01,7.100000232458114624e-02,8.047270029783248901e-02,1.500000000000000000e+00,5.000000000000000000e+01
-9.794549550861120224e-04,-3.080880083143711090e-02,-1.098679974675178528e-01,1.042340025305747986e-01,4.714690148830413818e-02,-9.794549550861120224e-04,-3.080880083143711090e-02,-1.098679974675178528e-01,1.042340025305747986e-01,4.714690148830413818e-02,3.279170021414756775e-03,-1.309999972581863403e-01,-1.029580011963844299e-01,7.919999957084655762e-02,2.544599957764148712e-02,1.500000000000000000e+00,6.000000000000000000e+01
-2.250419929623603821e-02,-3.712309896945953369e-02,-1.236689984798431396e-01,9.562789648771286011e-02,4.185149818658828735e-02,-2.250419929623603821e-02,-3.712309896945953369e-02,-1.236689984798431396e-01,9.562789648771286011e-02,4.185149818658828735e-02,9.995370171964168549e-03,-1.420000046491622925e-01,-1.002129986882209778e-01,9.170000255107879639e-02,-7.913859561085700989e-03,1.500000000000000000e+00,7.000000000000000000e+01
-4.375680163502693176e-02,-4.235589876770973206e-02,-1.335359960794448853e-01,9.514959901571273804e-02,2.852110005915164948e-02,-4.375680163502693176e-02,-4.235589876770973206e-02,-1.335359960794448853e-01,9.514959901571273804e-02,2.852110005915164948e-02,2.008749917149543762e-02,-1.469999998807907104e-01,-9.449910372495651245e-02,1.080000028014183044e-01,-1.616149954497814178e-02,1.500000000000000000e+00,8.000000000000000000e+01
-6.362099945545196533e-02,-4.436450079083442688e-02,-1.368110030889511108e-01,1.064940020442008972e-01,1.455700024962425232e-02,-6.362099945545196533e-02,-4.436450079083442688e-02,-1.368110030889511108e-01,1.064940020442008972e-01,1.455700024962425232e-02,3.320569917559623718e-02,-1.430000066757202148e-01,-8.792710304260253906e-02,1.260000020265579224e-01,-7.748929783701896667e-03,1.500000000000000000e+00,9.000000000000000000e+01
-7.469300180673599243e-02,-1.376689970493316650e-01,-7.010769844055175781e-02,1.605529934167861938e-01,1.439650058746337891e-01,-7.469300180673599243e-02,-1.376689970493316650e-01,-7.010769844055175781e-02,1.605529934167861938e-01,1.439650058746337891e-01,-1.078609973192214966e-01,-3.319999948143959045e-02,-1.065760031342506409e-01,6.109999865293502808e-02,9.761299937963485718e-02,1.500000000000000000e+00,1.000000000000000000e+02
-8.017490059137344360e-02,-4.190700128674507141e-02,-1.323989927768707275e-01,1.316930055618286133e-01,4.591499920934438705e-03,-8.017490059137344360e-02,-4.190700128674507141e-02,-1.323989927768707275e-01,1.316930055618286133e-01,4.591499920934438705e-03,4.798400029540061951e-02,-1.330000013113021851e-01,-8.199559897184371948e-02,1.420000046491622925e-01,5.504580214619636536e-03,1.500000000000000000e+00,1.100000000000000000e+02
-9.110949933528900146e-02,-3.504249826073646545e-02,-1.223269999027252197e-01,1.662040054798126221e-01,-1.448799972422420979e-03,-9.110949933528900146e-02,-3.504249826073646545e-02,-1.223269999027252197e-01,1.662040054798126221e-01,-1.448799972422420979e-03,6.244060024619102478e-02,-1.199999973177909851e-01,-7.738889753818511963e-02,1.519999951124191284e-01,1.620670035481452942e-02,1.500000000000000000e+00,1.200000000000000000e+02
-9.495340287685394287e-02,-2.601660043001174927e-02,-1.102150008082389832e-01,1.994020044803619385e-01,-6.418549921363592148e-03,-9.495340287685394287e-02,-2.601660043001174927e-02,-1.102150008082389832e-01,1.994020044803619385e-01,-6.418549921363592148e-03,7.453119754791259766e-02,-1.040000021457672119e-01,-7.506660372018814087e-02,1.570000052452087402e-01,2.422259934246540070e-02,1.500000000000000000e+00,1.300000000000000000e+02
-9.132889658212661743e-02,-1.801219955086708069e-02,-9.900510311126708984e-02,2.191780060529708862e-01,-1.257679983973503113e-02,-9.132889658212661743e-02,-1.801219955086708069e-02,-9.900510311126708984e-02,2.191780060529708862e-01,-1.257679983973503113e-02,8.246169984340667725e-02,-8.889999985694885254e-02,-7.652950286865234375e-02,1.599999964237213135e-01,3.201280161738395691e-02,1.500000000000000000e+00,1.400000000000000000e+02
-8.054430037736892700e-02,-1.422359980642795563e-02,-9.175910055637359619e-02,2.171009927988052368e-01,-1.860260032117366791e-02,-8.054430037736892700e-02,-1.422359980642795563e-02,-9.175910055637359619e-02,2.171009927988052368e-01,-1.860260032117366791e-02,8.479209989309310913e-02,-7.400000095367431641e-02,-8.239419758319854736e-02,1.630000025033950806e-01,3.814699873328208923e-02,1.500000000000000000e+00,1.500000000000000000e+02
-6.353370100259780884e-02,-1.657499931752681732e-02,-9.166359901428222656e-02,1.940480023622512817e-01,-1.972310058772563934e-02,-6.353370100259780884e-02,-1.657499931752681732e-02,-9.166359901428222656e-02,1.940480023622512817e-01,-1.972310058772563934e-02,8.068189769983291626e-02,-6.019999831914901733e-02,-9.127510339021682739e-02,1.640000045299530029e-01,3.785799816250801086e-02,1.500000000000000000e+00,1.600000000000000000e+02
-4.104280099272727966e-02,-2.389970049262046814e-02,-9.916090220212936401e-02,1.611140072345733643e-01,-6.263529881834983826e-03,-4.104280099272727966e-02,-2.389970049262046814e-02,-9.916090220212936401e-02,1.611140072345733643e-01,-6.263529881834983826e-03,7.010939717292785645e-02,-4.870000109076499939e-02,-1.007120013236999512e-01,1.609999984502792358e-01,3.040770068764686584e-02,1.500000000000000000e+00,1.700000000000000000e+02
-1.488040015101432800e-02,-3.282370045781135559e-02,-1.114329993724822998e-01,1.314499974250793457e-01,2.436579950153827667e-02,-1.488040015101432800e-02,-3.282370045781135559e-02,-1.114329993724822998e-01,1.314499974250793457e-01,2.436579950153827667e-02,5.397890135645866394e-02,-3.999999910593032837e-02,-1.089010015130043030e-01,1.529999971389770508e-01,2.016310021281242371e-02,1.500000000000000000e+00,1.800000000000000000e+02
1.150320004671812057e-02,-3.887329995632171631e-02,-1.241019964218139648e-01,1.123899966478347778e-01,5.295909941196441650e-02,1.150320004671812057e-02,-3.887329995632171631e-02,-1.241019964218139648e-01,1.123899966478347778e-01,5.295909941196441650e-02,3.414399921894073486e-02,-3.469999879598617554e-02,-1.147880032658576965e-01,1.439999938011169434e-01,1.062390021979808807e-02,1.500000000000000000e+00,1.900000000000000000e+02
3.296279907226562500e-02,-3.847210109233856201e-02,-1.330060064792633057e-01,1.039059981703758240e-01,6.136599928140640259e-02,3.296279907226562500e-02,-3.847210109233856201e-02,-1.330060064792633057e-01,1.039059981703758240e-01,6.136599928140640259e-02,1.245599985122680664e-02,-3.280000016093254089e-02,-1.178330034017562866e-01,1.360000073909759521e-01,1.905760029330849648e-03,1.500000000000000000e+00,2.000000000000000000e+02
-8.629780262708663940e-02,-1.342359930276870728e-01,-8.167369663715362549e-02,1.668010056018829346e-01,2.131440043449401855e-01,-8.629780262708663940e-02,-1.342359930276870728e-01,-8.167369663715362549e-02,1.668010056018829346e-01,2.131440043449401855e-01,-1.087440028786659241e-01,-3.269999846816062927e-02,-1.107160001993179321e-01,5.070000141859054565e-02,7.908110320568084717e-02,1.500000000000000000e+00,2.100000000000000000e+02
4.448270052671432495e-02,-3.066720068454742432e-02,-1.347379982471466064e-01,1.010039970278739929e-01,5.413670092821121216e-02,4.448270052671432495e-02,-3.066720068454742432e-02,-1.347379982471466064e-01,1.010039970278739929e-01,5.413670092821121216e-02,-9.250500239431858063e-03,-3.339999914169311523e-02,-1.177200004458427429e-01,1.330000013113021851e-01,-5.937799811363220215e-03,1.500000000000000000e+00,2.200000000000000000e+02
4.409449920058250427e-02,-1.807129941880702972e-02,-1.274590045213699341e-01,9.894049912691116333e-02,3.819070011377334595e-02,4.409449920058250427e-02,-1.807129941880702972e-02,-1.274590045213699341e-01,9.894049912691116333e-02,3.819070011377334595e-02,-2.990950085222721100e-02,-3.539999946951866150e-02,-1.148039996623992920e-01,1.319999992847442627e-01,-1.108259987086057663e-02,1.500000000000000000e+00,2.300000000000000000e+02
3.262640163302421570e-02,-6.760830059647560120e-03,-1.126649975776672363e-01,9.818950295448303223e-02,1.238350011408329010e-02,3.262640163302421570e-02,-6.760830059647560120e-03,-1.126649975776672363e-01,9.818950295448303223e-02,1.238350011408329010e-02,-4.869480058550834656e-02,-3.770000115036964417e-02,-1.102740019559860229e-01,1.299999952316284180e-01,-1.133340038359165192e-02,1.500000000000000000e+00,2.400000000000000000e+02
1.382180023938417435e-02,-4.053459968417882919e-03,-9.431400150060653687e-02,1.045359969139099121e-01,-1.658529974520206451e-02,1.382180023938417435e-02,-4.053459968417882919e-03,-9.431400150060653687e-02,1.045359969139099121e-01,-1.658529974520206451e-02,-6.535690277814865112e-02,-3.920000046491622925e-02,-1.057669967412948608e-01,1.250000000000000000e-01,-5.916120018810033798e-03,1.500000000000000000e+00,2.500000000000000000e+02
-8.832070045173168182e-03,-1.419300027191638947e-02,-7.750350236892700195e-02,1.224209964275360107e-01,-2.203240059316158295e-02,-8.832070045173168182e-03,-1.419300027191638947e-02,-7.750350236892700195e-02,1.224209964275360107e-01,-2.203240059316158295e-02,-7.985760271549224854e-02,-3.909999877214431763e-02,-1.028760001063346863e-01,1.140000000596046448e-01,5.231869872659444809e-03,1.500000000000000000e+00,2.600000000000000000e+02
-3.352760151028633118e-02,-3.633920103311538696e-02,-6.695009768009185791e-02,1.481090039014816284e-01,1.635430008172988892e-02,-3.352760151028633118e-02,-3.633920103311538696e-02,-6.695009768009185791e-02,1.481090039014816284e-01,1.635430008172988892e-02,-9.197910130023956299e-02,-3.770000115036964417e-02,-1.024810001254081726e-01,9.790000319480895996e-02,2.008269913494586945e-02,1.500000000000000000e+00,2.700000000000000000e+02
-5.859079957008361816e-02,-6.532719731330871582e-02,-6.542050093412399292e-02,1.716669946908950806e-01,8.413709700107574463e-02,-5.859079957008361816e-02,-6.532719731330871582e-02,-6.542050093412399292e-02,1.716669946908950806e-01,8.413709700107574463e-02,-1.012969985604286194e-01,-3.530000150203704834e-02,-1.047329977154731750e-01,8.039999753236770630e-02,3.373790159821510315e-02,1.500000000000000000e+00,2.800000000000000000e+02
-8.151309937238693237e-02,-9.375110268592834473e-02,-7.250689715147018433e-02,1.845570057630538940e-01,1.560139954090118408e-01,-8.151309937238693237e-02,-9.375110268592834473e-02,-7.250689715147018433e-02,1.845570057630538940e-01,1.560139954090118408e-01,-1.067640036344528198e-01,-3.290000185370445251e-02,-1.088270023465156555e-01,6.549999862909317017e-02,4.159979894757270813e-02,1.500000000000000000e+00,2.900000000000000000e+02
-8.465719968080520630e-02,-1.203790009021759033e-01,-9.686300158500671387e-02,1.651239991188049316e-01,2.450309991836547852e-01,-8.465719968080520630e-02,-1.203790009021759033e-01,-9.686300158500671387e-02,1.651239991188049316e-01,2.450309991836547852e-01,-1.039929986000061035e-01,-3.299999982118606567e-02,-1.134790033102035522e-01,4.349999874830245972e-02,5.238619819283485413e-02,1.500000000000000000e+00,3.000000000000000000e+02
-6.900119781494140625e-02,-1.006790027022361755e-01,-1.116660013794898987e-01,1.613080054521560669e-01,2.164379954338073730e-01,-6.900119781494140625e-02,-1.006790027022361755e-01,-1.116660013794898987e-01,1.613080054521560669e-01,2.164379954338073730e-01,-9.388659894466400146e-02,-3.319999948143959045e-02,-1.130239963531494141e-01,4.210000112652778625e-02,2.532519958913326263e-02,1.500000000000000000e+00,3.100000000000000000e+02
-4.302790015935897827e-02,-8.034480363130569458e-02,-1.216140016913414001e-01,1.594499945640563965e-01,1.431290060281753540e-01,-4.302790015935897827e-02,-8.034480363130569458e-02,-1.216140016913414001e-01,1.594499945640563965e-01,1.431290060281753540e-01,-7.990810275077819824e-02,-3.290000185370445251e-02,-1.089949980378150940e-01,4.809999838471412659e-02,9.493950055912137032e-04,1.500000000000000000e+00,3.200000000000000000e+02
-1.274740044027566910e-02,-6.283219903707504272e-02,-1.233939975500106812e-01,1.591510027647018433e-01,6.298539787530899048e-02,-1.274740044027566910e-02,-6.283219903707504272e-02,-1.233939975500106812e-01,1.591510027647018433e-01,6.298539787530899048e-02,-6.447820365428924561e-02,-3.119999915361404419e-02,-1.024350002408027649e-01,5.920000001788139343e-02,-1.596770063042640686e-02,1.500000000000000000e+00,3.300000000000000000e+02
1.725080050528049469e-02,-4.931100085377693176e-02,-1.172629967331886292e-01,1.580040007829666138e-01,3.093820065259933472e-03,1.725080050528049469e-02,-4.931100085377693176e-02,-1.172629967331886292e-01,1.580040007829666138e-01,3.093820065259933472e-03,-4.992830008268356323e-02,-2.800000086426734924e-02,-9.482049942016601562e-02,7.129999995231628418e-02,-1.359030045568943024e-02,1.500000000000000000e+00,3.400000000000000000e+02
4.274969920516014099e-02,-3.954939916729927063e-02,-1.059560030698776245e-01,1.565420031547546387e-01,-2.429630048573017120e-02,4.274969920516014099e-02,-3.954939916729927063e-02,-1.059560030698776245e-01,1.565420031547546387e-01,-2.429630048573017120e-02,-3.738090023398399353e-02,-2.500000037252902985e-02,-8.747150003910064697e-02,7.980000227689743042e-02,1.765020005404949188e-02,1.500000000000000000e+00,3.500000000000000000e+02
6.200579926371574402e-02,-3.250420093536376953e-02,-9.218049794435501099e-02,1.581300050020217896e-01,-2.227750048041343689e-02,6.200579926371574402e-02,-3.250420093536376953e-02,-9.218049794435501099e-02,1.581300050020217896e-01,-2.227750048041343689e-02,-2.720719948410987854e-02,-2.490000054240226746e-02,-8.208460360765457153e-02,8.280000090599060059e-02,7.160360366106033325e-02,1.500000000000000000e+00,3.600000000000000000e+02
5.833089817315340042e-03,-1.386609971523284912e-01,-7.523249834775924683e-02,2.067310065031051636e-01,2.565010078251361847e-02,2.087170034646987915e-01,8.722759783267974854e-03,-2.688669860363006592e-01,-1.194939985871315002e-01,8.208440244197845459e-02,1.465619951486587524e-01,-1.070000007748603821e-01,-1.166369989514350891e-01,-3.840000182390213013e-02,7.035870105028152466e-02,1.600000000000000089e+00,0.000000000000000000e+00
2.255499921739101410e-02,-7.904209941625595093e-02,-8.032909780740737915e-02,3.193149864673614502e-01,4.816750064492225647e-02,2.098200023174285889e-01,1.192119996994733810e-02,-2.285590022802352905e-01,-1.108089983463287354e-01,7.025869935750961304e-02,1.360259950160980225e-01,-1.159999966621398926e-01,-1.133610010147094727e-01,-1.830000057816505432e-02,6.257639825344085693e-02,1.600000000000000089e+00,1.000000000000000000e+01
4.170940071344375610e-02,-3.904959931969642639e-02,-9.171950072050094604e-02,3.964189887046813965e-01,4.095020145177841187e-02,2.002619951963424683e-01,1.020579971373081207e-02,-1.860029995441436768e-01,-6.859380006790161133e-02,5.292769894003868103e-02,1.199629977345466614e-01,-1.260000020265579224e-01,-1.105040013790130615e-01,1.269999984651803970e-02,6.700330227613449097e-02,1.600000000000000089e+00,2.000000000000000000e+01
6.089650094509124756e-02,-2.109540067613124847e-02,-1.050079986453056335e-01,4.164420068264007568e-01,1.949729956686496735e-02,1.825300008058547974e-01,3.776330035179853439e-03,-1.489329934120178223e-01,-1.385109964758157730e-02,3.255059942603111267e-02,9.969550371170043945e-02,-1.360000073909759521e-01,-1.114059984683990479e-01,4.380000010132789612e-02,7.998719811439514160e-02,1.600000000000000089e+00,3.000000000000000000e+01
7.919000089168548584e-02,-2.093400061130523682e-02,-1.180069968104362488e-01,3.518970012664794922e-01,5.943370051681995392e-03,1.717189997434616089e-01,-1.081570051610469818e-03,-1.335860043764114380e-01,1.087039988487958908e-02,2.362670004367828369e-02,8.931510150432586670e-02,-1.420000046491622925e-01,-1.141889989376068115e-01,5.669999867677688599e-02,8.753339946269989014e-02,1.600000000000000089e+00,4.000000000000000000e+01
9.529530256986618042e-02,-3.199759870767593384e-02,-1.293909996747970581e-01,2.567229866981506348e-01,1.757219992578029633e-02,1.499170064926147461e-01,-1.369839999824762344e-02,-1.090779975056648254e-01,4.609210044145584106e-02,1.602320000529289246e-02,7.149840146303176880e-02,-1.509999930858612061e-01,-1.246600002050399780e-01,7.419999688863754272e-02,9.807279706001281738e-02,1.600000000000000089e+00,5.000000000000000000e+01
1.075540035963058472e-01,-4.754199832677841187e-02,-1.361510008573532104e-01,1.711940020322799683e-01,6.209069862961769104e-02,1.326179951429367065e-01,-2.933330088853836060e-02,-9.203899651765823364e-02,5.845880135893821716e-02,3.666859865188598633e-02,6.191889941692352295e-02,-1.580000072717666626e-01,-1.401070058345794678e-01,7.630000263452529907e-02,9.551169723272323608e-02,1.600000000000000089e+00,6.000000000000000000e+01
1.158339977264404297e-01,-6.000589951872825623e-02,-1.334190070629119873e-01,7.874870300292968750e-02,6.709480285644531250e-02,1.237199977040290833e-01,-4.651109874248504639e-02,-8.120799809694290161e-02,4.840980097651481628e-02,9.480009973049163818e-02,6.300310045480728149e-02,-1.620000004768371582e-01,-1.581490039825439453e-01,5.909999832510948181e-02,7.914110273122787476e-02,1.600000000000000089e+00,7.000000000000000000e+01
1.198920011520385742e-01,-6.312949955463409424e-02,-1.194569990038871765e-01,-3.927639871835708618e-02,-3.952239826321601868e-02,1.229230016469955444e-01,-7.173609733581542969e-02,-7.519529759883880615e-02,3.292189911007881165e-03,2.111880034208297729e-01,8.163370192050933838e-02,-1.550000011920928955e-01,-1.876469999551773071e-01,9.659999981522560120e-03,5.026499927043914795e-02,1.600000000000000089e+00,8.000000000000000000e+01
1.207469999790191650e-01,-5.738469958305358887e-02,-9.941670298576354980e-02,-1.384070068597793579e-01,-1.722020059823989868e-01,1.272609978914260864e-01,-8.549010008573532104e-02,-7.779590040445327759e-02,-3.435790166258811951e-02,2.564730048179626465e-01,1.016009971499443054e-01,-1.420000046491622925e-01,-2.078319936990737915e-01,-2.429999969899654388e-02,4.007229954004287720e-02,1.600000000000000089e+00,9.000000000000000000e+01
1.759810000658035278e-01,5.815190076828002930e-02,-1.317429989576339722e-01,2.745110094547271729e-01,-1.749530062079429626e-02,6.811880320310592651e-02,-2.152410000562667847e-01,-1.174419969320297241e-01,5.506649985909461975e-02,4.293629899621009827e-02,1.789260059595108032e-01,-1.869999989867210388e-02,-1.149249970912933350e-01,1.700000092387199402e-02,1.017289981245994568e-01,1.600000000000000089e+00,1.000000000000000000e+02
1.205149963498115540e-01,-5.070190131664276123e-02,-7.967569679021835327e-02,-1.630659997463226318e-01,-2.026479989290237427e-01,1.350580006837844849e-01,-9.484689682722091675e-02,-8.533880114555358887e-02,-6.912019848823547363e-02,2.506110072135925293e-01,1.250690072774887085e-01,-1.220000013709068298e-01,-2.257290035486221313e-01,-5.150000005960464478e-02,3.599629923701286316e-02,1.600000000000000089e+00,1.100000000000000000e+02
1.088540032505989075e-01,-4.981379956007003784e-02,-6.371170282363891602e-02,-9.216979891061782837e-02,-9.192659705877304077e-02,1.461189985275268555e-01,-9.880120307207107544e-02,-9.645310044288635254e-02,-9.511049836874008179e-02,2.074960023164749146e-01,1.488890051841735840e-01,-9.769999980926513672e-02,-2.374539971351623535e-01,-6.719999760389328003e-02,3.249689936637878418e-02,1.600000000000000089e+00,1.200000000000000000e+02
8.085879683494567871e-02,-5.551230162382125854e-02,-5.425839871168136597e-02,4.508019983768463135e-02,4.289039969444274902e-02,1.521389931440353394e-01,-9.865459799766540527e-02,-1.026280000805854797e-01,-1.021590009331703186e-01,1.808809936046600342e-01,1.594859957695007324e-01,-8.439999818801879883e-02,-2.400500029325485229e-01,-6.870000064373016357e-02,3.020619973540306091e-02,1.600000000000000089e+00,1.300000000000000000e+02
5.544300004839897156e-02,-5.916799977421760559e-02,-5.428510159254074097e-02,1.758860051631927490e-01,8.807689696550369263e-02,1.629739999771118164e-01,-9.464090317487716675e-02,-1.145289987325668335e-01,-9.793409705162048340e-02,1.297470033168792725e-01,1.744530051946640015e-01,-5.689999833703041077e-02,-2.378540039062500000e-01,-5.759999901056289673e-02,2.784820087254047394e-02,1.600000000000000089e+00,1.400000000000000000e+02
4.943539947271347046e-02,-5.397199839353561401e-02,-6.546869874000549316e-02,2.645730078220367432e-01,5.920509994029998779e-02,1.692119985818862915e-01,-8.749949932098388672e-02,-1.241730004549026489e-01,-6.721899658441543579e-02,8.588469773530960083e-02,1.773460060358047485e-01,-3.060000017285346985e-02,-2.272370010614395142e-01,-3.310000151395797729e-02,3.819350153207778931e-02,1.600000000000000089e+00,1.500000000000000000e+02
6.511460244655609131e-02,-3.488299995660781860e-02,-8.399719744920730591e-02,3.322030007839202881e-01,1.956300064921379089e-02,1.680440008640289307e-01,-8.046580106019973755e-02,-1.302430033683776855e-01,-2.048959955573081970e-02,5.023070052266120911e-02,1.683720052242279053e-01,-6.860000081360340118e-03,-2.115350067615509033e-01,-6.399999838322401047e-03,7.009070366621017456e-02,1.600000000000000089e+00,1.600000000000000000e+02
9.614620357751846313e-02,-6.034079939126968384e-03,-1.030450016260147095e-01,3.658080101013183594e-01,1.349509984720498323e-04,1.503279954195022583e-01,-7.889080047607421875e-02,-1.309030055999755859e-01,4.197650030255317688e-02,1.898230053484439850e-02,1.437900066375732422e-01,2.319999970495700836e-02,-1.858499944210052490e-01,2.300000004470348358e-02,1.488199979066848755e-01,1.600000000000000089e+00,1.700000000000000000e+02
